timestamp, a_x, a_y, a_z, alpha_x, alpha_y, alpha_z
133179.13948462502, -0.9353179931640625, -0.0448455810546875, -0.248748779296875, -0.20639339089393616, -0.26184386014938354, 0.056059274822473526
133179.149547625, -0.9441986083984375, -0.0421142578125, -0.2436065673828125, -0.2225358635187149, -0.27117079496383667, 0.05353832617402077
133179.159610625, -0.9475555419921875, -0.041656494140625, -0.2316436767578125, -0.23591212928295135, -0.3126372694969177, 0.04397011920809746
133179.169673625, -0.95306396484375, -0.0400238037109375, -0.235198974609375, -0.23863334953784943, -0.3463347852230072, 0.033137980848550797
133179.179736625, -0.9477996826171875, -0.0355072021484375, -0.2502288818359375, -0.2305607795715332, -0.3579517602920532, 0.03579021990299225
133179.18979962502, -0.932098388671875, -0.036346435546875, -0.25445556640625, -0.2354775071144104, -0.3350672125816345, 0.029560821130871773
133179.199862625, -0.936553955078125, -0.035552978515625, -0.2592315673828125, -0.23194748163223267, -0.299618661403656, 0.03326021879911423
133179.209925625, -0.9451141357421875, -0.0305328369140625, -0.2581939697265625, -0.21422894299030304, -0.29305052757263184, 0.036069586873054504
133179.219988625, -0.9453582763671875, -0.0345001220703125, -0.252532958984375, -0.17512893676757812, -0.3119773268699646, 0.032467395067214966
133179.230051625, -0.9448089599609375, -0.030242919921875, -0.253997802734375, -0.13371598720550537, -0.3100596070289612, 0.030762972310185432
133179.240115625, -0.945465087890625, -0.02587890625, -0.2510833740234375, -0.11156993359327316, -0.3004133701324463, 0.030074279755353928
133179.25017862502, -0.946197509765625, -0.0315399169921875, -0.2363128662109375, -0.09206041693687439, -0.3269203305244446, 0.029193837195634842
133179.26024162502, -0.9521942138671875, -0.0296173095703125, -0.2260284423828125, -0.06704987585544586, -0.3663822412490845, 0.025611087679862976
133179.270304625, -0.9577178955078125, -0.0333251953125, -0.2157135009765625, -0.04066780209541321, -0.41493648290634155, 0.025293372571468353
133179.280367625, -0.9583740234375, -0.0362396240234375, -0.2015380859375, -0.013281450606882572, -0.45947250723838806, 0.022789735347032547
133179.290430625, -0.960845947265625, -0.0355377197265625, -0.19818115234375, 0.021465077996253967, -0.49410825967788696, 0.01606285572052002
133179.30049362502, -0.968475341796875, -0.0357666015625, -0.201812744140625, 0.06298056244850159, -0.49390825629234314, 0.019870910793542862
133179.31055662502, -0.970062255859375, -0.0304412841796875, -0.20849609375, 0.10538607835769653, -0.4557155966758728, 0.03383732587099075
133179.320619625, -0.97344970703125, -0.032470703125, -0.2020111083984375, 0.15202201902866364, -0.41228610277175903, 0.051967326551675797
133179.330682625, -0.9720001220703125, -0.0355072021484375, -0.1875, 0.19634102284908295, -0.35834750533103943, 0.07994010299444199
133179.340745625, -0.9694366455078125, -0.037445068359375, -0.1807861328125, 0.23560559749603271, -0.31343382596969604, 0.10887055844068527
133179.35080862502, -0.97076416015625, -0.046051025390625, -0.1649322509765625, 0.27690988779067993, -0.304098904132843, 0.1244758814573288
133179.36087162502, -0.98095703125, -0.04949951171875, -0.1400299072265625, 0.31430014967918396, -0.33637508749961853, 0.13307815790176392
133179.370934625, -0.9929046630859375, -0.0489349365234375, -0.122711181640625, 0.3353622853755951, -0.37394535541534424, 0.13726145029067993
133179.380997625, -0.99261474609375, -0.0467376708984375, -0.1123046875, 0.3311946988105774, -0.3883184492588043, 0.1455335021018982
133179.391060625, -0.9881134033203125, -0.0457305908203125, -0.11016845703125, 0.31018075346946716, -0.38375377655029297, 0.16138623654842377
133179.401124625, -0.9866180419921875, -0.0468902587890625, -0.1050262451171875, 0.28521284461021423, -0.3895440399646759, 0.1790989190340042
133179.411187625, -0.985076904296875, -0.04541015625, -0.0934600830078125, 0.27463528513908386, -0.3940295875072479, 0.18841572105884552
133179.42125062502, -0.9930877685546875, -0.05377197265625, -0.0839080810546875, 0.29117244482040405, -0.425295889377594, 0.1864100843667984
133179.431313625, -0.9810333251953125, -0.0455322265625, -0.0768585205078125, 0.33308207988739014, -0.48284947872161865, 0.1951545774936676
133179.441376625, -0.9622802734375, -0.04193115234375, -0.0818023681640625, 0.3841804265975952, -0.5217510461807251, 0.1962731033563614
133179.451439625, -0.963165283203125, -0.042999267578125, -0.073333740234375, 0.40684977173805237, -0.5704097151756287, 0.1906927227973938
133179.461502625, -0.9750518798828125, -0.03607177734375, -0.03851318359375, 0.38832324743270874, -0.6037980318069458, 0.18474428355693817
133179.47156562502, -0.98236083984375, -0.0271453857421875, -0.007659912109375, 0.3271999657154083, -0.5992173552513123, 0.1858481615781784
133179.481628625, -0.9820098876953125, -0.01165771484375, -0.004150390625, 0.24685026705265045, -0.5058363080024719, 0.19438305497169495
133179.491691625, -0.9765777587890625, 0.0003204345703125, -0.022613525390625, 0.1479167640209198, -0.3473888635635376, 0.20643094182014465
133179.501754625, -0.9711456298828125, 0.002044677734375, -0.030059814453125, 0.05367441475391388, -0.1996944695711136, 0.21550992131233215
133179.511817625, -0.9748382568359375, -0.002685546875, -0.0330352783203125, -0.018855979666113853, -0.0792442187666893, 0.20920541882514954
133179.52188062502, -0.97235107421875, -0.0027923583984375, -0.04437255859375, -0.042989011853933334, -0.009876333177089691, 0.21824312210083008
133179.531943625, -0.94732666015625, -0.0007476806640625, -0.0688629150390625, -0.03208709508180618, 0.011374627240002155, 0.24638260900974274
133179.542006625, -0.9527587890625, -0.0081024169921875, -0.0713043212890625, -0.007476292084902525, -0.04348862171173096, 0.2538716793060303
133179.552070625, -0.983001708984375, -0.0272674560546875, -0.0473175048828125, 0.025706961750984192, -0.20264631509780884, 0.24880129098892212
133179.562133625, -1.0130615234375, -0.03936767578125, -0.0132293701171875, -0.019280754029750824, -0.4938712418079376, 0.19118113815784454
133179.572196625, -1.023345947265625, -0.0508270263671875, 0.0167236328125, -0.10873926430940628, -0.6853703856468201, 0.14857429265975952
133179.58225962502, -1.0075225830078125, -0.0571136474609375, -0.012481689453125, -0.21169520914554596, -0.7729689478874207, 0.11880122125148773
133179.59232262502, -1.0145111083984375, -0.040435791015625, -0.0098114013671875, -0.28368765115737915, -0.815699577331543, 0.08312737941741943
133179.602385625, -1.0316925048828125, -0.0345001220703125, -0.0263519287109375, -0.2949890196323395, -0.8036046028137207, 0.057559166103601456
133179.612448625, -1.0261077880859375, -0.02386474609375, -0.0691680908203125, -0.25253719091415405, -0.752098798751831, 0.031037278473377228
133179.622511625, -1.019500732421875, -0.016265869140625, -0.1078033447265625, -0.1757662296295166, -0.6381141543388367, 0.012560798786580563
133179.63257462502, -1.0277557373046875, -0.01287841796875, -0.1377410888671875, -0.08222483098506927, -0.4781356751918793, 0.0024530377704650164
133179.64263762502, -1.02685546875, -0.0048065185546875, -0.1508941650390625, 0.010290986858308315, -0.2988381087779999, 0.020118584856390953
133179.652700625, -1.0213775634765625, 0.00775146484375, -0.147857666015625, 0.07149122655391693, -0.09870260953903198, 0.04862239584326744
133179.662763625, -1.0174560546875, 0.014892578125, -0.137542724609375, 0.08923453837633133, 0.09661149233579636, 0.06838225573301315
133179.672826625, -1.016265869140625, 0.014495849609375, -0.10595703125, 0.0716203898191452, 0.18317541480064392, 0.05403820052742958
133179.682889625, -1.0330810546875, 0.009796142578125, -0.0459442138671875, 0.03676653653383255, 0.09948477894067764, 0.022788669914007187
133179.69295262502, -1.0266571044921875, 0.01593017578125, 0.0039215087890625, -0.014910772442817688, 0.032705217599868774, 0.012289688922464848
133179.70301662502, -0.9975433349609375, 0.026580810546875, -0.024993896484375, -0.06346685439348221, 0.024152208119630814, -0.0006447513005696237
133179.713079625, -0.996490478515625, -0.000244140625, -0.0408477783203125, -0.08069804310798645, 0.0005568669876083732, -0.017111342400312424
133179.723142625, -0.99102783203125, 0.0054473876953125, -0.056396484375, -0.053349774330854416, -0.0188975241035223, -0.03337979316711426
133179.733205625, -0.9879608154296875, 0.0114288330078125, -0.0897064208984375, -0.013438310474157333, 0.03605334088206291, -0.04909457638859749
133179.743268625, -0.992218017578125, 0.0006256103515625, -0.11114501953125, 0.028360800817608833, 0.13061313331127167, -0.055090680718421936
133179.75333162502, -0.99249267578125, -0.00048828125, -0.11590576171875, 0.07743753492832184, 0.22842411696910858, -0.04200657084584236
133179.763394625, -0.9863739013671875, 0.0050506591796875, -0.104156494140625, 0.12322739511728287, 0.27950382232666016, -0.01492542028427124
133179.773457625, -0.995574951171875, 0.0028228759765625, -0.0804443359375, 0.14304611086845398, 0.28392598032951355, 0.015858592465519905
133179.78352104168, -0.9879913330078125, 0.025726318359375, -0.0528106689453125, 0.12788259983062744, 0.2296486347913742, 0.03211852163076401
133179.79358404168, -0.992828369140625, -0.003265380859375, -0.0283050537109375, 0.07154315710067749, 0.15579944849014282, -0.014290256425738335
133179.80364704167, -1.0072021484375, -0.023651123046875, -0.025177001953125, 2.0506340661086142e-05, 0.07545028626918793, -0.025684325024485588
133179.81371004166, -0.9947052001953125, -0.000335693359375, -0.0330963134765625, -0.05194335803389549, 0.00484189298003912, -0.023238476365804672
133179.8237730417, -0.9973297119140625, -0.02081298828125, -0.04638671875, -0.05991766229271889, 0.004659200087189674, -0.031203193590044975
133179.83383704166, -0.998992919921875, -0.040313720703125, -0.068756103515625, 0.02431732416152954, 0.1411866843700409, -0.00691915862262249
133179.84390004168, -0.9813232421875, -0.0362701416015625, -0.1074371337890625, 0.14582963287830353, 0.33406105637550354, 0.04087872430682182
133179.85396304168, -0.978424072265625, 0.000244140625, -0.0326995849609375, 0.06440029293298721, 0.27293193340301514, 0.08226530998945236
133179.86402604167, -0.9933929443359375, -0.010162353515625, 0.028289794921875, -0.02437831088900566, 0.23638883233070374, 0.0738569125533104
133179.87408904167, -0.982513427734375, -0.0242462158203125, -0.00439453125, -0.05192897841334343, 0.16452449560165405, 0.06186043843626976
133179.88415204166, -0.9641571044921875, -0.000579833984375, -0.004638671875, -0.039197735488414764, 0.13896986842155457, 0.029384786263108253
133179.89421504168, -0.9564666748046875, 0.0061798095703125, -0.0205841064453125, -0.05078168958425522, 0.11324373632669449, 0.0001525991247035563
133179.90427804168, -0.9496307373046875, 0.0016937255859375, 0.00970458984375, -0.11533617973327637, 0.030289728194475174, -0.03374890983104706
133179.91434104167, -0.9550323486328125, -0.005828857421875, 0.0209197998046875, -0.18890734016895294, 0.008703476749360561, -0.03443067893385887
